
N,P,K,temperature,humidity,ph,rainfall,label,label_encoded,N_scaled,P_scaled,K_scaled,temp_scaled,humidity_scaled,ph_scaled,rainfall_scaled
49,55,78.0,18.65580107,16.17772668,7.863113671,81.70769297,chickpea,3,-0.042044503945968224,0.07182741048406972,1.689347862267533,-1.4633471221897965,-2.4883899772714284,1.915992340531409,-0.3964250512661706
46,76,77.0,18.2356751,19.68538502,6.967843048,83.74879344,chickpea,3,-0.12332561878000158,0.7401912300941442,1.6467130105148078,-1.5520238155179318,-2.3305969013298546,0.6897999454326197,-0.356524047306152
54,61,77.0,18.81198127,15.731725873750001,6.206582192999999,77.54294240000002,chickpea,3,0.09342402077742068,0.26278850180123386,1.6467130105148078,-1.430381905354172,-2.5084534590216516,-0.3528482182695002,-0.4778408029298105
38,60,76.0,18.65054116,17.80852431,8.351567354250005,77.92798682,chickpea,3,-0.3400752583374238,0.23096165324837317,1.6040781587620825,-1.4644573402179835,-2.4150280505006676,2.584994736423884,-0.4703136580621194
59,55,79.0,20.36720401,16.89574311,8.351567354250005,82.2545577,chickpea,3,0.2288925455008096,0.07182741048406972,1.7319827140202584,-1.1021184324440756,-2.4560897900569896,2.584994736423884,-0.38573451835118633
36,76,75.0,18.38120357,16.63805158,8.351567354250005,70.52056697,chickpea,3,-0.39426266822677936,0.7401912300941442,1.561443307009357,-1.521306877203686,-2.4676821218126506,2.584994736423884,-0.6151196061830219
57,68,81.0,17.17012591,17.30457712,8.081095263,72.78624223,chickpea,3,0.174705135611454,0.4855764416712587,1.817252417525709,-1.7769310707101633,-2.43769826792618,2.214547172461739,-0.570828441269726
35,66,81.0,19.37101121,15.77458129,6.138243973,85.24819851,chickpea,3,-0.42135637317145713,0.4219227445655373,1.817252417525709,-1.3123865180406336,-2.506525595103513,-0.44644651526018253,-0.3272125222170702
35,64,78.0,17.92845928,15.731725873750001,7.496645259,85.37378769,chickpea,3,-0.42135637317145713,0.3582690474598159,1.689347862267533,-1.6168683740575815,-2.5084534590216516,1.4140650257128489,-0.3247574082027583
52,60,79.0,19.45339934,18.23490739,8.351567354250005,75.6317566,chickpea,3,0.03923661088806511,0.23096165324837317,1.7319827140202584,-1.2949967172199683,-2.3958470781250503,2.584994736423884,-0.5152021348656812
27,76,83.0,19.12829388,15.731725873750001,6.289614016,89.61857826,chickpea,3,-0.6381060127288793,0.7401912300941442,1.9025221210311598,-1.363617272087649,-2.5084534590216516,-0.23912507434166738,-0.2417769729755695
57,60,84.0,19.1034283,17.26184541,6.586777189,75.49101167,chickpea,3,0.174705135611454,0.23096165324837317,1.945156972783885,-1.3688656917749304,-2.4396205668810844,0.16787948212977435,-0.5179535251533345
52,68,78.0,17.48504075,16.96070581,6.89655198,86.05078037,chickpea,3,0.03923661088806511,0.4855764416712587,1.689347862267533,-1.710461467102562,-2.453167423263857,0.5921573296980135,-0.3115230339019266
43,79,79.0,19.40751744,18.98030507,7.8067476560000015,80.25064637,chickpea,3,-0.20460673361403492,0.8356717757527262,1.7319827140202584,-1.3046810868284748,-2.3623151370617963,1.838791573345036,-0.4249085203609239
44,74,85.0,20.18649426,19.63719995,7.150681303,78.26039559,chickpea,3,-0.17751302866935714,0.6765375329884228,1.9877918245366104,-1.1402611425511273,-2.332764521340919,0.9402212951948504,-0.463815475418462
24,55,78.0,17.30287885,15.731725873750001,6.64919573,75.57790384,chickpea,3,-0.7193871275629128,0.07182741048406972,1.689347862267533,-1.7489106849463687,-2.5084534590216516,0.2533699900511556,-0.5162548900933638
29,77,75.0,17.50361137,15.731725873750001,7.778591617999999,72.9446671,chickpea,3,-0.5839186028395238,0.7720180786470049,1.561443307009357,-1.706541735183458,-2.5084534590216516,1.8002281280752412,-0.5677314298985828
20,60,78.0,18.17234999,15.731725873750001,6.358740355,90.7760707,chickpea,3,-0.8277619473416239,0.23096165324837317,1.689347862267533,-1.5653899527253998,-2.5084534590216516,-0.1444473433793936,-0.21914941930491091
56,67,78.0,17.57445618,16.71826572,8.255450758,77.81891424,chickpea,3,0.14761143066677623,0.45374959311839796,1.689347862267533,-1.6915884022812817,-2.4640736643582084,2.4533502522459014,-0.4724458928592186
37,66,85.0,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,3,-0.3671689632821016,0.4219227445655373,1.9877918245366104,-0.9829582249700485,-2.365344944055331,-0.011033946725723208,-0.4675549135271322
49,71,76.0,19.71098332,17.63879418,6.613072145,85.57925437,chickpea,3,-0.042044503945968224,0.5810569873298408,1.6040781587620825,-1.2406280344158545,-2.4226634119574113,0.203893927648621,-0.3207407873000489
59,69,80.0,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,3,0.2288925455008096,0.5174032902241193,1.7746175657729837,-1.3739422737879732,-2.4123727947451346,2.3299579935215364,-0.6369042786585263
20,79,77.0,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,3,-0.8277619473416239,0.8356717757527262,1.6467130105148078,-1.48570273671777,-2.4952412295884816,1.6222895452586268,-0.5016373235976057
24,56,85.0,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,3,-0.7193871275629128,0.10365425903693042,1.9877918245366104,-1.5597571926202167,-2.432805897062909,0.11187705438318535,-0.41728657353685744
51,72,75.0,18.88852533,15.731725873750001,7.1042247970000005,80.11133840000002,chickpea,3,0.012142905943387334,0.6128838358827015,1.561443307009357,-1.4142256221929326,-2.5084534590216516,0.8765929208278068,-0.4276318198478087
57,73,85.0,18.49311205,15.731725873750001,7.358099622,91.94595352,chickpea,3,0.174705135611454,0.6447106844355621,1.9877918245366104,-1.4976861665825887,-2.5084534590216516,1.224308317406876,-0.19627964894344627
22,64,82.0,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea,3,-0.7735745374522683,0.3582690474598159,1.8598872692784343,-1.287325521833931,-2.4436351552567737,0.013449652504125489,-0.2829359369720465
52,73,79.0,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea,3,0.03923661088806511,0.6447106844355621,1.7319827140202584,-1.7584477180809814,-2.3727006926087055,1.884799927114939,-0.15606941960473297
29,75,75.0,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,3,-0.5839186028395238,0.7083643815412836,1.561443307009357,-1.2589532901370146,-2.3742575435516784,0.8225822123546432,-0.2644537234721865
44,59,78.0,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,3,-0.17751302866935714,0.19913480469551248,1.689347862267533,-1.037095539443948,-2.323016660815671,1.5542993245974166,-0.3362979779447256
41,69,82.0,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea,3,-0.2587941435033905,0.5174032902241193,1.8598872692784343,-1.17459815010223,-2.4679118631085557,0.3443019973796115,-0.6452736144542979
52,56,85.0,20.118744600000007,15.731725873750001,6.81712422,88.68168643,chickpea,3,0.03923661088806511,0.10365425903693042,1.9877918245366104,-1.1545611769501076,-2.5084534590216516,0.4833704302179761,-0.2600920560243424
34,76,80.0,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,3,-0.4484500781161349,0.7401912300941442,1.7746175657729837,-1.0409680293001515,-2.503325144007633,2.0835035823346333,-0.7183851154110718
42,74,83.0,19.2582557,15.731725873750001,7.545258424,65.78042032,chickpea,3,-0.2317004385587127,0.6765375329884228,1.9025221210311598,-1.3361860127048828,-2.5084534590216516,1.4806472319120603,-0.7077836435651301
34,71,79.0,17.927806,15.85622899,7.728998197,74.63872762,chickpea,3,-0.4484500781161349,0.5810569873298408,1.7319827140202584,-1.617006262963181,-2.502852648517001,1.7323033306845295,-0.5346146301572008
27,73,79.0,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,3,-0.6381060127288793,0.6447106844355621,1.7319827140202584,-1.3563165560424397,-2.503807346427113,1.2200266097226307,-0.37707225127213573
30,70,79.0,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,3,-0.556824897894846,0.54923013877698,1.7319827140202584,-1.122757295481574,-2.3178029149422765,1.1627057935733476,-0.6322457979326246
57,57,75.0,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,3,0.174705135611454,0.1354811075897911,1.561443307009357,-1.7936233957254926,-2.3951042227581807,1.8090587808010377,-0.2876018237495232
27,79,82.0,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea,3,-0.6381060127288793,0.8356717757527262,1.8598872692784343,-1.7989528078369361,-2.4270968719920827,-0.21530591021472217,-0.6082591842418502
32,71,85.0,20.62767492,15.731725873750001,6.4039823160000005,92.06630306,chickpea,3,-0.5026374880054905,0.5810569873298408,1.9877918245366104,-1.0471404004814937,-2.5084534590216516,-0.08248245020367236,-0.19392696344721191
31,76,82.0,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,3,-0.5297311929501682,0.7401912300941442,1.8598872692784343,-1.005523359798878,-2.4131365750260527,1.5546369652116419,-0.44534782008322715
33,75,84.0,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,3,-0.47554378306081274,0.7083643815412836,1.945156972783885,-1.2931594079193491,-2.373650765129885,1.031078868435788,-0.6484798850747872
47,80,77.0,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,3,-0.09623191383532378,0.867498624305587,1.6467130105148078,-1.7743226870209154,-2.4770900441421744,1.5023553461007855,-0.5695786647394315
54,62,80.0,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,3,0.09342402077742068,0.29461535035409453,1.7746175657729837,-1.7096010882871038,-2.4788158783300767,1.4043403763977387,-0.4404119274516998
47,79,78.0,17.48395377,15.731725873750001,6.609696734,65.11365631,chickpea,3,-0.09623191383532378,0.8356717757527262,1.689347862267533,-1.7106908977947752,-2.5084534590216516,0.1992708525781311,-0.7208180599470969
35,57,83.0,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,3,-0.42135637317145713,0.1354811075897911,1.9025221210311598,-1.2887134088755496,-2.4313657186542317,1.3868855910927342,-0.4200607629686843
53,73,77.0,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,3,0.06633031583274289,0.6447106844355621,1.6467130105148078,-1.240076290939662,-2.4020662963710677,1.1795920619298137,-0.5540453701204222
45,61,78.0,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea,3,-0.15041932372467934,0.26278850180123386,1.689347862267533,-1.2880115723293533,-2.4935779497147346,0.03449376850294847,-0.39992948246595683
37,78,79.0,19.95264829,15.731725873750001,7.786366322,88.6810311,chickpea,3,-0.3671689632821016,0.8038449271998656,1.7319827140202584,-1.1896194037595704,-2.5084534590216516,1.8108766210270146,-0.2601048669198908
30,75,81.0,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea,3,-0.556824897894846,0.7083643815412836,1.817252417525709,-1.3024901796998087,-2.4601843829960197,-0.07637995347310374,-0.6547146249729996
37,55,82.0,19.45591848,18.02235902,8.351567354250005,78.44910564,chickpea,3,-0.3671689632821016,0.07182741048406972,1.8598872692784343,-1.2944649981138376,-2.4054086311150344,2.584994736423884,-0.46012642602426673
53,65,76.0,20.19137759,16.41998269,8.351567354250005,77.33795356,chickpea,3,0.06633031583274289,0.39009589601267664,1.6040781587620825,-1.1392304098953243,-2.477492017071795,2.584994736423884,-0.48184808264818724
22,60,85.0,18.8392908,15.731725873750001,7.811997977000001,94.78189594,chickpea,3,-0.7735745374522683,0.23096165324837317,1.9877918245366104,-1.4246176370402053,-2.5084534590216516,1.8459825874547735,-0.14084046238992773
60,61,78.0,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,3,0.25598625044548734,0.26278850180123386,1.689347862267533,-1.0293010655338402,-2.323801958467088,-0.20140648596016425,-0.1554101074214929
42,67,77.0,18.99424448,15.9362937,7.114405288,78.69707199,chickpea,3,-0.2317004385587127,0.45374959311839796,1.6467130105148078,-1.3919113038386992,-2.499250913216501,0.8905364595990678,-0.45527898884088236
39,76,76.0,19.96837462,15.731725873750001,8.135900726000001,69.15759062,chickpea,3,-0.312981553392746,0.7401912300941442,1.6040781587620825,-1.1863000209025978,-2.5084534590216516,2.2896105557717816,-0.6417641175816999
35,63,76.0,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea,3,-0.42135637317145713,0.32644219890695525,1.6040781587620825,-1.6406801720899227,-2.4240682053759977,1.7119709076135743,-0.21827157572079012
30,65,82.0,20.71424384,15.731725873750001,7.103798069,76.77888672,chickpea,3,-0.556824897894846,0.39009589601267664,1.8598872692784343,-1.028868153301468,-2.5084534590216516,0.8760084599788366,-0.4927771518070195
57,56,78.0,17.34150229,18.75626255,8.351567354250005,67.9545435,chickpea,3,0.174705135611454,0.10365425903693042,1.689347862267533,-1.7407583706674923,-2.3723937578810923,2.584994736423884,-0.6652822092213577
48,65,78.0,17.43732714,15.731725873750001,7.861128148,73.0926704,chickpea,3,-0.06913820889064601,0.39009589601267664,1.689347862267533,-1.7205324588138056,-2.5084534590216516,1.91327290225169,-0.5648381474040686
36,56,83.0,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,3,-0.39426266822677936,0.10365425903693042,1.9025221210311598,-1.4122675482319242,-2.3271580249750294,1.3538362823587358,-0.6429852481261535
40,58,75.0,18.59190771,15.731725873750001,7.168096055,89.60982451,chickpea,3,-0.28588784844806825,0.1673079561426518,1.561443307009357,-1.47683320087811,-2.5084534590216516,0.9640731182261665,-0.24194809802235145
49,69,82.0,18.31561493,15.731725873750001,7.26311855,81.78710463,chickpea,3,-0.042044503945968224,0.5174032902241193,1.8598872692784343,-1.5351507814857508,-2.5084534590216516,1.0942190849751636,-0.394872650976864
13,60,25.0,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,9,-1.0174178819543682,0.23096165324837317,-0.5702992806269095,-1.7839382641482295,-2.2896588394193307,-1.065893704151512,0.5135539552065498
25,70,16.0,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,9,-0.692293422618235,0.54923013877698,-0.9540129464014375,-1.2567201391227767,-2.3656102511822494,-0.9655470557717578,0.08549368074764511
31,55,22.0,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,9,-0.5297311929501682,0.07182741048406972,-0.6982038358850855,-0.5646669488193168,-2.2561846356439044,-0.8094980430023418,0.1415153283817149
40,64,16.0,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,9,-0.28588784844806825,0.3582690474598159,-0.9540129464014375,-1.9324323226648341,-2.125685525897161,-0.7362156923948556,0.7503857320101704
2,61,20.0,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,9,-1.315448636345824,0.26278850180123386,-0.7834735393905362,-0.7279849089746235,-2.1804752677577657,-0.6965789244569464,-0.4954671435128444
26,65,22.0,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans,9,-0.6651997176735572,0.39009589601267664,-0.6982038358850855,-1.6338372008599649,-2.371495987973193,-0.704341456381629,0.8036881046626668
17,57,21.0,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans,9,-0.9090430621756572,0.1354811075897911,-0.7408386876378108,-1.204121754583049,-2.302244627073272,-0.924489168721106,-0.8028038111322626
26,80,18.0,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,9,-0.6651997176735572,0.867498624305587,-0.8687432428959868,-1.3220778382394855,-2.1664862944599954,-1.209636902018466,0.054578794266791714
17,59,17.0,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans,9,-0.9090430621756572,0.19913480469551248,-0.9113780946487121,-1.513814565064488,-2.162220761865175,-1.0605706615832342,0.6058875548394632
27,59,22.0,21.81167649,23.20591245,5.794158503999999,130.0608093,kidneybeans,9,-0.6381060127288793,0.19913480469551248,-0.6982038358850855,-0.797231202716544,-2.172224905465405,-0.9177174075608681,0.5488189063536943
28,58,24.0,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans,9,-0.6110123077842016,0.1673079561426518,-0.6129341323796349,-1.2372420310052532,-2.3937407420431636,-0.9806767640322235,0.8166816306866048
25,57,19.0,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,9,-0.692293422618235,0.1354811075897911,-0.8261083911432615,-1.7802652370274414,-2.3222601542085197,-1.2294947006076968,-0.2734827508928265
28,80,17.0,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,9,-0.6110123077842016,0.867498624305587,-0.9113780946487121,-1.259393374584994,-2.3761974457058006,-0.8968153252672615,0.8243771213524244
25,60,22.0,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,9,-0.692293422618235,0.23096165324837317,-0.6982038358850855,-0.835263155071446,-2.263397315186438,-0.790198358997268,0.6329604394160796
12,78,23.0,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,9,-1.0445115868990462,0.8038449271998656,-0.6555689841323602,-2.010143823340636,-2.3738092474553554,-0.6383587605613197,-0.27212038849896764
6,77,25.0,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,9,-1.2070738165671129,0.7720180786470049,-0.5702992806269095,-1.0505287087948156,-2.1201666118690325,-0.9196535964246153,-0.6323660867935825
22,79,17.0,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,9,-0.7735745374522683,0.8356717757527262,-0.9113780946487121,-0.8789508743443994,-2.298602808067702,-0.7559207371595785,0.2841262711909999
27,80,15.0,19.07096165,21.21092266,5.7883869510000014,86.21917578,kidneybeans,9,-0.6381060127288793,0.867498624305587,-0.9966477981541628,-1.3757184820593347,-2.26197012718393,-0.9256223183383404,-0.30823111073595966
10,55,23.0,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,9,-1.0986989967884018,0.07182741048406972,-0.6555689841323602,-0.9287594020985532,-2.3328911081863115,-1.0080110576031192,0.6882808883035524
23,65,20.0,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,9,-0.7464808325075906,0.39009589601267664,-0.7834735393905362,-0.5373527434568456,-2.2073045681540853,-0.8632312336511777,0.12475960048820821
19,78,16.0,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,9,-0.8548556522863017,0.8038449271998656,-0.9540129464014375,-1.041634931372974,-2.1767471017108773,-0.6802576133722544,-0.6699124142151259
19,65,25.0,18.09551014,18.29318436,5.6250964460000015,144.7902323,kidneybeans,9,-0.8548556522863017,0.39009589601267664,-0.5702992806269095,-1.5816086687781832,-2.3932254709268834,-1.1492704201289436,0.8367610111594362
22,70,19.0,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,9,-0.7735745374522683,0.54923013877698,-0.8261083911432615,-1.5515843811707202,-2.2680201975388057,-1.299219815136844,-0.6360573383567363
37,64,22.0,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,9,-0.3671689632821016,0.3582690474598159,-0.6982038358850855,-1.7111249498142058,-2.3692927072121255,-0.6978818990072709,0.39006974806732503
11,71,17.0,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,9,-1.071605291843724,0.5810569873298408,-0.9113780946487121,-1.196683907379563,-2.250169630883463,-0.9830636142747021,-0.37730927033593187
18,79,20.0,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,9,-0.8819493572309794,0.8356717757527262,-0.7834735393905362,-1.1215490895377376,-2.1709001804892902,-0.8037789737248785,0.7382727822929352
21,63,17.0,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,9,-0.8006682423969461,0.32644219890695525,-0.9113780946487121,-2.0716765786072577,-2.3510683104332,-0.663218377528497,0.12428475695128546
24,80,22.0,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,9,-0.7193871275629128,0.867498624305587,-0.6982038358850855,-1.8736904415492726,-2.353488603898472,-1.1343448146124147,-0.10191959935985963
34,60,22.0,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,9,-0.4484500781161349,0.23096165324837317,-0.6982038358850855,-1.673219805101825,-2.3995304684996857,-1.1353887326247183,-0.025712278138508442
16,75,21.0,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans,9,-0.936136767120335,0.7083643815412836,-0.7408386876378108,-1.4947699580693175,-2.1537454735038235,-1.0751350496191199,-0.2919635406557556
17,77,23.0,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,9,-0.9090430621756572,0.7720180786470049,-0.6555689841323602,-0.2270059991464602,-2.27976839527467,-1.0876827677730294,-0.738777062342906
37,72,18.0,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,9,-0.3671689632821016,0.6128838358827015,-0.8687432428959868,-1.4168377080794068,-2.1121933482514135,-1.0134772857381589,0.06696600345497628
40,73,20.0,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans,9,-0.28588784844806825,0.6447106844355621,-0.7834735393905362,-0.8432968217388603,-2.302106472706868,-0.8942203524073169,-0.7985231692314869
9,77,17.0,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,9,-1.1257927017330795,0.7720180786470049,-0.9113780946487121,-1.1535083007645994,-2.1161681304813573,-0.9324178015461237,0.08155231048981157
1,62,23.0,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans,9,-1.3425423412905018,0.29461535035409453,-0.6555689841323602,-2.143069777365196,-2.389554908111618,-1.1729486585839572,0.7241595300825535
33,59,22.0,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans,9,-0.47554378306081274,0.19913480469551248,-0.6982038358850855,-0.6218955916453144,-2.2447390207573665,-0.708381260814428,0.3988366794572962
23,59,19.0,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans,9,-0.7464808325075906,0.19913480469551248,-0.8261083911432615,-0.7605191892087798,-2.097228311723359,-0.83843140117449,0.5391276191862502
6,62,22.0,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans,9,-1.2070738165671129,0.29461535035409453,-0.6982038358850855,-1.0676456530362997,-2.402264992409137,-0.8767208882967182,0.3609575612010942
25,63,20.0,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,9,-0.692293422618235,0.32644219890695525,-0.7834735393905362,-2.069077921100918,-2.2649158449485425,-1.3164989764816655,-0.13324800644954796
7,79,23.0,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans,9,-1.179980111622435,0.8356717757527262,-0.6555689841323602,-1.256341987326464,-2.3305012706713972,-0.8800642588854608,-0.10414755001833907
8,72,17.0,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans,9,-1.1528864066777573,0.6128838358827015,-0.9113780946487121,-1.0585936731705976,-2.327599225539389,-1.0310124383818333,-0.2757896171996108
27,64,15.0,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,9,-0.6381060127288793,0.3582690474598159,-0.9966477981541628,-1.1456833671006845,-2.09862160959742,-1.3001617927174716,0.7086379786052666
28,66,23.0,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,9,-0.6110123077842016,0.4219227445655373,-0.6555689841323602,-0.8545972616475838,-2.125082573475453,-0.6410478162670981,0.36565659682812995
32,57,18.0,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans,9,-0.5026374880054905,0.1354811075897911,-0.8687432428959868,-2.121353169677122,-2.147496935636222,-1.052949022459288,0.10553588141451044
27,56,22.0,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans,9,-0.6381060127288793,0.10365425903693042,-0.6982038358850855,-1.1968206142837678,-2.2849092411137484,-0.864503795495631,0.13013595799396854
17,77,24.0,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,9,-0.9090430621756572,0.7720180786470049,-0.6129341323796349,-1.0172004803343202,-2.3645120240616393,-1.2268458258319879,0.13748466911617874
0,65,15.0,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,9,-1.3696360462351795,0.39009589601267664,-0.9966477981541628,-0.44896148024773,-2.1715022601961063,-1.1214132033301032,-0.12010628530427546
13,72,21.0,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,9,-1.0174178819543682,0.6128838358827015,-0.7408386876378108,-0.2675489530506753,-2.2702049236614807,-0.8806880282081313,-0.8153975714530242
34,60,23.0,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,9,-0.4484500781161349,0.23096165324837317,-0.6555689841323602,-1.1530845342680218,-2.0928804506244054,-1.1024857555050112,-0.03786101383439728
9,80,19.0,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,9,-1.1257927017330795,0.867498624305587,-0.8261083911432615,-0.7983880549211998,-2.3807338986937436,-0.7104817029432835,0.4517877919880638
11,72,20.0,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans,9,-1.071605291843724,0.6128838358827015,-0.7834735393905362,-1.2804616735043326,-2.0948430267211857,-0.7026590386412687,0.22183086411799213
3,67,24.0,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans,9,-1.2883549314011462,0.45374959311839796,-0.6129341323796349,-1.812697094729999,-2.320586751741719,-1.2920087085076215,0.025534130807567983
35,69,23.0,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,9,-0.42135637317145713,0.5174032902241193,-0.6555689841323602,-1.857604962382313,-2.0929200840265847,-1.2132134458164499,-0.5186911252738697
3,77,25.0,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,9,-1.2883549314011462,0.7720180786470049,-0.5702992806269095,-0.15612521487901135,-2.1862273023778194,-1.1724600241239258,-0.7775238510032383
23,62,19.0,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans,9,-0.7464808325075906,0.29461535035409453,-0.8261083911432615,-1.9146113024066533,-2.2959503638936543,-1.1707206816872595,-0.06272267152991812
22,71,17.0,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,9,-0.7735745374522683,0.5810569873298408,-0.9113780946487121,-1.569473864638276,-2.344063883606668,-1.3078754095609795,0.1115126657115738
31,79,25.0,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,9,-0.5297311929501682,0.8356717757527262,-0.5702992806269095,-0.5065923919199329,-2.212507326367034,-0.7699683570992535,-0.7546680865536419
34,59,18.0,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,9,-0.4484500781161349,0.19913480469551248,-0.8687432428959868,-0.4661971058721445,-2.2269773320165327,-0.9862550062513448,-0.27988909145939855
12,63,17.0,18.358923,19.37703396,5.717143397,138.414764,kidneybeans,9,-1.0445115868990462,0.32644219890695525,-0.9113780946487121,-1.5260096744934275,-2.344468167431343,-1.0231998573196588,0.712128446704991
27,56,20.0,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans,9,-0.6381060127288793,0.10365425903693042,-0.7834735393905362,-1.3358698336638568,-2.2933452667518233,-1.2621368639499484,-0.13748869555131066
7,63,24.0,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,9,-1.179980111622435,0.32644219890695525,-0.6129341323796349,-0.5559961411856338,-2.134904260732274,-0.8294317220117807,0.11230912561515695
24,67,22.0,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans,9,-0.7193871275629128,0.45374959311839796,-0.6982038358850855,-1.1542871214837993,-2.1860559241153172,-1.1578335985508867,0.051584325383055775
11,71,24.0,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans,9,-1.071605291843724,0.5810569873298408,-0.6129341323796349,-0.9389789756065894,-2.1941632012021284,-1.1745759006496475,0.7745067777061374
37,74,15.0,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,9,-0.3671689632821016,0.6765375329884228,-0.9966477981541628,-0.14039206711003205,-2.396251907171607,-1.2080523993577168,-0.7678277579661379
25,76,24.0,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans,9,-0.692293422618235,0.7401912300941442,-0.6129341323796349,-2.1652395411702483,-2.095338056250182,-1.2315321204331078,0.6518555671219243
34,66,17.0,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans,9,-0.4484500781161349,0.4219227445655373,-0.9113780946487121,-1.4305947838054207,-2.258937771772936,-0.7869775979752739,0.451546292346147
